date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:34:55	97305/97305	---MCZ	200	added ('OK')	text/html	etag:W/%2217c19-6572fc193e523%22	https://html.awaikenthemes.com/artistic/design-agency/	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/index.html	(from )
13:34:55	171/171	---MCZ	200	added ('OK')	text/plain	etag:W/%2269cf4ab7-16d%22	https://html.awaikenthemes.com/robots.txt		(from )
13:34:55	2975/2975	---M--	200	added ('OK')	image/png	etag:%2267c69b30-b9f%22	https://html.awaikenthemes.com/artistic/design-agency/images/favicon.png	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/favicon.png	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:56	232757/232757	---MCZ	200	added ('OK')	text/css	etag:W/%2267c69b30-38d35%22	https://html.awaikenthemes.com/artistic/design-agency/css/bootstrap.min.css	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/css/bootstrap.min.css	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:56	2505/2505	---MCZ	200	added ('OK')	text/css	etag:W/%2267c69b30-9c9%22	https://html.awaikenthemes.com/artistic/design-agency/css/slicknav.min.css	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/css/slicknav.min.css	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:57	18441/18441	---MCZ	200	added ('OK')	text/css	etag:W/%2267c69b30-4809%22	https://html.awaikenthemes.com/artistic/design-agency/css/swiper-bundle.min.css	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/css/swiper-bundle.min.css	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:57	73890/73890	---MCZ	200	added ('OK')	text/css	etag:W/%2267c69b30-120a2%22	https://html.awaikenthemes.com/artistic/design-agency/css/all.min.css	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/css/all.min.css	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:57	76809/76809	---MCZ	200	added ('OK')	text/css	etag:W/%2267c69b30-12c09%22	https://html.awaikenthemes.com/artistic/design-agency/css/animate.css	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/css/animate.css	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:57	6951/6951	---MCZ	200	added ('OK')	text/css	etag:W/%2267c69b30-1b27%22	https://html.awaikenthemes.com/artistic/design-agency/css/magnific-popup.css	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/css/magnific-popup.css	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:58	6892/6892	---MCZ	200	added ('OK')	text/css	etag:W/%2267c69b30-1aec%22	https://html.awaikenthemes.com/artistic/design-agency/css/mousecursor.css	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/css/mousecursor.css	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:58	146917/146917	---MCZ	200	added ('OK')	text/css	etag:W/%2267c69b30-23de5%22	https://html.awaikenthemes.com/artistic/design-agency/css/custom.css	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/css/custom.css	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:58	901/901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-385%22	https://html.awaikenthemes.com/artistic/design-agency/images/loader.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/loader.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:58	6672/6672	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-1a10%22	https://html.awaikenthemes.com/artistic/design-agency/images/logo.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/logo.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:58	97305/97305	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d23-17c19%22	https://html.awaikenthemes.com/artistic/design-agency/index.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/index-2.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:59	95255/95255	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d23-17417%22	https://html.awaikenthemes.com/artistic/design-agency/index-image.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/index-image.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:59	99168/99168	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d23-18360%22	https://html.awaikenthemes.com/artistic/design-agency/index-slider.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/index-slider.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:34:59	78617/78617	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d26-13319%22	https://html.awaikenthemes.com/artistic/design-agency/about.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/about.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:00	53159/53159	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d21-cfa7%22	https://html.awaikenthemes.com/artistic/design-agency/services.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/services.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:00	43701/43701	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d21-aab5%22	https://html.awaikenthemes.com/artistic/design-agency/service-single.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/service-single.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:00	32788/32788	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d25-8014%22	https://html.awaikenthemes.com/artistic/design-agency/blog.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/blog.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:00	29475/29475	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d1e-7323%22	https://html.awaikenthemes.com/artistic/design-agency/blog-single.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/blog-single.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:01	40892/40892	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d21-9fbc%22	https://html.awaikenthemes.com/artistic/design-agency/projects.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/projects.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:01	39646/39646	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d22-9ade%22	https://html.awaikenthemes.com/artistic/design-agency/project-single.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/project-single.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:01	33809/33809	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d20-8411%22	https://html.awaikenthemes.com/artistic/design-agency/team.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/team.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:01	33529/33529	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d20-82f9%22	https://html.awaikenthemes.com/artistic/design-agency/team-single.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/team-single.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:01	37689/37689	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d22-9339%22	https://html.awaikenthemes.com/artistic/design-agency/pricing.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/pricing.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:02	35914/35914	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d1f-8c4a%22	https://html.awaikenthemes.com/artistic/design-agency/testimonial.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/testimonial.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:02	28175/28175	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d24-6e0f%22	https://html.awaikenthemes.com/artistic/design-agency/image-gallery.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/image-gallery.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:02	28383/28383	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d1f-6edf%22	https://html.awaikenthemes.com/artistic/design-agency/video-gallery.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/video-gallery.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:03	43514/43514	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d24-a9fa%22	https://html.awaikenthemes.com/artistic/design-agency/faqs.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/faqs.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:03	23874/23874	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d26-5d42%22	https://html.awaikenthemes.com/artistic/design-agency/404.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/404.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:03	31232/31232	---MCZ	200	added ('OK')	text/html	etag:W/%226a608d25-7a00%22	https://html.awaikenthemes.com/artistic/design-agency/contact.html	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/contact.html	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:03	2354/2354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-932%22	https://html.awaikenthemes.com/artistic/design-agency/images/header-btn-dot.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/header-btn-dot.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:03	1379/1379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-563%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-phone-accent.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-phone-accent.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:04	676/676	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-2a4%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-mail-accent.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-mail-accent.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:04	994/994	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-3e2%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-location-accent.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-location-accent.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:04	1359/1359	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-54f%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-phone.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-phone.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:05	21744/21744	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-54f0%22	https://html.awaikenthemes.com/artistic/design-agency/images/explore-more-circle.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/explore-more-circle.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:05	3809/3809	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-ee1%22	https://html.awaikenthemes.com/artistic/design-agency/images/client-logo-1.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/client-logo-1.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:05	5214/5214	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-145e%22	https://html.awaikenthemes.com/artistic/design-agency/images/client-logo-2.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/client-logo-2.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:05	2199/2199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-897%22	https://html.awaikenthemes.com/artistic/design-agency/images/client-logo-3.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/client-logo-3.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:05	468882/468882	---M--	200	added ('OK')	image/png	etag:%2267c69b30-72792%22	https://html.awaikenthemes.com/artistic/design-agency/images/hero-image.png	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/hero-image.png	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:06	1686/1686	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-696%22	https://html.awaikenthemes.com/artistic/design-agency/images/client-logo-4.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/client-logo-4.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:06	8436/8436	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-20f4%22	https://html.awaikenthemes.com/artistic/design-agency/images/client-logo-5.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/client-logo-5.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:06	3709/3709	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-e7d%22	https://html.awaikenthemes.com/artistic/design-agency/images/client-logo-6.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/client-logo-6.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:06	4499/4499	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-1193%22	https://html.awaikenthemes.com/artistic/design-agency/images/satisfy-client-img-1.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/satisfy-client-img-1.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:07	4326/4326	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-10e6%22	https://html.awaikenthemes.com/artistic/design-agency/images/satisfy-client-img-2.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/satisfy-client-img-2.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:07	3625/3625	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-e29%22	https://html.awaikenthemes.com/artistic/design-agency/images/satisfy-client-img-3.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/satisfy-client-img-3.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:07	3212/3212	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-c8c%22	https://html.awaikenthemes.com/artistic/design-agency/images/satisfy-client-img-4.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/satisfy-client-img-4.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:08	82983/82983	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-14427%22	https://html.awaikenthemes.com/artistic/design-agency/images/author-1.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/author-1.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:08	41854/41854	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-a37e%22	https://html.awaikenthemes.com/artistic/design-agency/images/about-author-signature.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/about-author-signature.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:08	206956/206956	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-3286c%22	https://html.awaikenthemes.com/artistic/design-agency/images/about-us-image.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/about-us-image.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:08	1239/1239	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-4d7%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-about-list-item-1.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-about-list-item-1.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:08	1477/1477	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-5c5%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-about-list-item-2.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-about-list-item-2.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:09	1431/1431	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-597%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-service-item-1.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-service-item-1.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:09	179551/179551	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2bd5f%22	https://html.awaikenthemes.com/artistic/design-agency/images/service-image-1.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/service-image-1.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:09	1203/1203	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-4b3%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-service-item-2.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-service-item-2.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:09	145436/145436	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2381c%22	https://html.awaikenthemes.com/artistic/design-agency/images/service-image-2.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/service-image-2.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:10	2238/2238	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-8be%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-service-item-3.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-service-item-3.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:10	189256/189256	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-2e348%22	https://html.awaikenthemes.com/artistic/design-agency/images/service-image-3.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/service-image-3.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:11	106986/106986	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-1a1ea%22	https://html.awaikenthemes.com/artistic/design-agency/images/what-we-do-img-2.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/what-we-do-img-2.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:11	219075/219075	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-357c3%22	https://html.awaikenthemes.com/artistic/design-agency/images/what-we-do-img-1.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/what-we-do-img-1.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:12	75404/75404	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-1268c%22	https://html.awaikenthemes.com/artistic/design-agency/images/what-we-do-img-3.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/what-we-do-img-3.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:12	1544/1544	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-608%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-why-choose-1.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-why-choose-1.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:12	1063/1063	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-427%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-why-choose-2.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-why-choose-2.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:12	40717/40717	---M--	200	added ('OK')	image/png	etag:%2267c69b30-9f0d%22	https://html.awaikenthemes.com/artistic/design-agency/images/why-choose-circle.png	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/why-choose-circle.png	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:13	1299/1299	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-513%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-why-choose-3.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-why-choose-3.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:13	1018/1018	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-3fa%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-why-choose-4.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-why-choose-4.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:13	165818/165818	---M--	200	added ('OK')	image/png	etag:%2267c69b30-287ba%22	https://html.awaikenthemes.com/artistic/design-agency/images/why-choose-img.png	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/why-choose-img.png	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:14	219275/219275	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-3588b%22	https://html.awaikenthemes.com/artistic/design-agency/images/project-1.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/project-1.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:14	226254/226254	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-373ce%22	https://html.awaikenthemes.com/artistic/design-agency/images/project-2.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/project-2.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:14	199507/199507	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-30b53%22	https://html.awaikenthemes.com/artistic/design-agency/images/project-3.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/project-3.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:14	147559/147559	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-24067%22	https://html.awaikenthemes.com/artistic/design-agency/images/fact-image.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/fact-image.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:14	801/801	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-321%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-fact-counter-1.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-fact-counter-1.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:15	917/917	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-395%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-fact-counter-2.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-fact-counter-2.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:15	1144/1144	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-478%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-fact-counter-3.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-fact-counter-3.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:15	1369/1369	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-559%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-fact-counter-4.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-fact-counter-4.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:15	1484/1484	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-5cc%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-pricing-benefit-1.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-pricing-benefit-1.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:15	4078/4078	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-fee%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-pricing-benefit-2.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-pricing-benefit-2.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:16	1093/1093	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-445%22	https://html.awaikenthemes.com/artistic/design-agency/images/icon-pricing-benefit-3.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/icon-pricing-benefit-3.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:16	1039/1039	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b30-40f%22	https://html.awaikenthemes.com/artistic/design-agency/images/testimonial-quote.svg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/testimonial-quote.svg	(from https://html.awaikenthemes.com/artistic/design-agency/)
13:35:16	62655/62655	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b30-f4bf%22	https://html.awaikenthemes.com/artistic/design-agency/images/author-2.jpg	C:/My%20Web%20Sites/Waymarks%20Website/html.awaikenthemes.com/artistic/design-agency/images/author-2.jpg	(from https://html.awaikenthemes.com/artistic/design-agency/)
